line_name,year,month,est_wkday_ridership,est_sat_ridership,est_sun_ridership
Line 130,2023,7,0,0,0
Line 130,2023,8,0,0,0
Line 130,2023,9,0,0,0
Line 130,2023,10,0,0,0
Line 130,2023,11,0,0,0
Line 130,2023,12,0,0,0
Line 130,2024,1,0,0,0
Line 130,2024,2,0,0,0
Line 130,2024,3,0,0,0
Line 130,2024,4,0,0,0
Line 130,2024,5,0,0,0
Line 130,2024,6,0,0,0
Line 130,2024,7,0,0,0
Line 130,2024,8,0,0,0
Line 130,2024,9,0,0,0
Line 130,2024,10,0,0,0
Line 130,2024,11,0,0,0
Line 130,2024,12,0,0,0
Line 130,2025,1,0,0,0
Line 130,2025,2,0,0,0
Line 130,2025,3,0,0,0
Line 130,2025,4,0,0,0
Line 130,2025,5,0,0,0
Line 130,2025,6,0,0,0
Line 134,2018,7,0,0,0
Line 134,2018,8,0,0,0
Line 134,2018,9,0,0,0
Line 134,2018,10,0,0,0
Line 134,2018,11,0,0,0
Line 134,2018,12,0,0,0
Line 134,2019,1,0,0,0
Line 134,2019,2,0,0,0
Line 134,2019,3,0,0,0
Line 134,2019,4,0,0,0
Line 134,2019,5,0,0,0
Line 134,2019,6,0,0,0
Line 134,2019,7,0,0,0
Line 134,2019,8,0,0,0
Line 134,2019,9,0,0,0
Line 134,2019,10,0,0,0
Line 134,2019,11,0,0,0
Line 134,2019,12,0,0,0
Line 134,2020,1,0,0,0
Line 134,2020,2,0,0,0
Line 134,2020,3,0,0,0
Line 134,2020,4,0,0,0
Line 134,2020,5,0,0,0
Line 134,2020,6,0,0,0
Line 134,2020,7,0,0,0
Line 134,2020,8,0,0,0
Line 134,2020,9,0,0,0
Line 134,2020,10,0,0,0
Line 134,2020,11,0,0,0
Line 134,2020,12,0,0,0
Line 134,2021,1,0,0,0
Line 134,2021,2,0,0,0
Line 134,2021,3,0,0,0
Line 134,2021,4,0,0,0
Line 134,2021,5,0,0,0
Line 134,2021,6,0,0,0
Line 134,2021,7,0,0,0
Line 134,2021,8,0,0,0
Line 134,2021,9,0,0,0
Line 134,2021,10,0,0,0
Line 134,2021,11,0,0,0
Line 134,2021,12,0,0,0
Line 134,2022,1,0,0,0
Line 134,2022,2,0,0,0
Line 134,2022,3,0,0,0
Line 134,2022,4,0,0,0
Line 134,2022,5,0,0,0
Line 134,2022,6,0,0,0
Line 134,2022,7,0,0,0
Line 134,2022,8,0,0,0
Line 134,2022,9,0,0,0
Line 134,2022,10,0,0,0
Line 134,2022,11,975,812,609
Line 134,2022,12,915,637,560
Line 134,2023,1,870,768,589
Line 134,2023,2,938,717,603
Line 134,2023,3,942,805,626
Line 134,2023,4,1035,931,753
Line 134,2023,5,1070,919,758
Line 134,2023,6,1084,914,675
Line 134,2023,7,1143,957,827
Line 134,2023,8,1206,959,768
Line 134,2023,9,1180,1000,846
Line 134,2023,10,1131,1001,866
Line 134,2023,11,1083,886,704
Line 134,2023,12,1059,870,625
Line 134,2024,1,1051,805,652
Line 134,2024,2,1011,821,715
Line 134,2024,3,1125,826,700
Line 134,2024,4,1130,918,816
Line 134,2024,5,1189,901,862
Line 134,2024,6,1168,970,856
Line 134,2024,7,1287,1113,950
Line 134,2024,8,1297,1076,898
Line 134,2024,9,1299,1083,945
Line 134,2024,10,1230,1069,840
Line 134,2024,11,1149,906,814
Line 134,2024,12,877,833,677
Line 134,2025,1,213,216,313
Line 134,2025,2,0,0,0
Line 134,2025,3,622,541,475
Line 134,2025,4,756,702,515
Line 134,2025,5,773,623,570
Line 134,2025,6,730,640,597
Line 134,2025,7,707,647,614
Line 134,2025,8,851,684,650
Line 134,2025,9,850,687,699
Line 134,2025,10,859,710,665
Line 134,2025,11,758,582,551
Line 134,2025,12,743,634,517
Line 134,2026,1,784,661,531
Line 134,2026,2,767,833,604
Line 134,2026,3,904,760,689
Line 134,2026,4,892,756,712
Line 134,2026,5,909,761,725
Line 150,2018,4,8768,8896,6648
Line 150,2018,5,8701,8806,6699
Line 150,2018,6,8583,8583,6663
Line 150,2018,7,8318,8196,6607
Line 150,2018,8,8649,8364,6689
Line 150,2018,9,8897,8571,6726
Line 150,2018,10,8980,8415,6524
Line 150,2018,11,8325,8255,6476
Line 150,2018,12,7584,8368,6075
Line 150,2019,1,7572,7587,5805
Line 150,2019,2,8032,7413,5810
Line 150,2019,3,8328,7936,6272
Line 150,2019,4,8486,8395,6323
Line 150,2019,5,8532,8536,6276
Line 150,2019,6,8384,8371,6432
Line 150,2019,7,8317,8192,6317
Line 150,2019,8,8390,8203,6462
Line 150,2019,9,8847,8224,6548
Line 150,2019,10,8849,8441,6435
Line 150,2019,11,8303,8271,5794
Line 150,2019,12,7689,7833,5484
Line 150,2020,1,8070,7885,5623
Line 150,2020,2,8257,8241,5919
Line 150,2020,3,5417,5329,4567
Line 150,2020,4,2661,3284,2321
Line 150,2020,5,3285,3691,3188
Line 150,2020,6,3972,4592,3732
Line 150,2020,7,4098,4653,4778
Line 150,2020,8,4192,4834,4029
Line 150,2020,9,4476,5034,4236
Line 150,2020,10,4624,5354,4406
Line 150,2020,11,4530,4950,3966
Line 150,2020,12,3960,4712,3500
Line 150,2021,1,3800,4301,3464
Line 150,2021,2,4154,4840,3993
Line 150,2021,3,4115,5076,4143
Line 150,2021,4,4569,5308,4323
Line 150,2021,5,4869,5590,4604
Line 150,2021,6,5235,5824,4915
Line 150,2021,7,2073,1611,1360
Line 150,2021,8,2270,1690,1393
Line 150,2021,9,2270,1643,1408
Line 150,2021,10,2192,1495,1270
Line 150,2021,11,2165,1654,1323
Line 150,2021,12,1803,0,1100
Line 150,2022,1,1599,1054,1025
Line 150,2022,2,1864,1202,980
Line 150,2022,3,1985,1147,1004
Line 150,2022,4,2009,1159,914
Line 150,2022,5,2232,1209,1015
Line 150,2022,6,2079,1215,1067
Line 150,2022,7,1968,1462,1228
Line 150,2022,8,2197,1617,1340
Line 150,2022,9,2374,1448,1329
Line 150,2022,10,2579,1602,1343
Line 150,2022,11,2362,1538,1277
Line 150,2022,12,2264,1441,1161
Line 150,2023,1,2270,1374,1232
Line 150,2023,2,2528,1691,1369
Line 150,2023,3,2486,1591,1473
Line 150,2023,4,2655,1904,1543
Line 150,2023,5,2850,1765,1584
Line 150,2023,6,2657,1955,1499
Line 150,2023,7,2477,1748,1564
Line 150,2023,8,2738,1842,1448
Line 150,2023,9,3100,1838,1611
Line 150,2023,10,3163,1949,1617
Line 150,2023,11,2901,1750,1537
Line 150,2023,12,2711,1736,1407
Line 150,2024,1,2780,1696,1512
Line 150,2024,2,2828,1956,1486
Line 150,2024,3,3042,1672,1563
Line 150,2024,4,3190,1913,1683
Line 150,2024,5,3270,2082,1690
Line 150,2024,6,2985,1950,1708
Line 150,2024,7,2719,1878,1617
Line 150,2024,8,3046,1924,1735
Line 150,2024,9,3311,1776,1621
Line 150,2024,10,3329,2003,1716
Line 150,2024,11,3150,1898,1635
Line 150,2024,12,3008,1877,1507
Line 150,2025,1,3173,1941,1385
Line 150,2025,2,3240,2018,1736
Line 150,2025,3,3186,2033,1687
Line 150,2025,4,3237,1896,1894
Line 150,2025,5,3360,1929,1790
Line 150,2025,6,3026,1928,1777
Line 150,2025,7,2822,1770,1685
Line 150,2025,8,3165,1872,1731
Line 150,2025,9,3426,2045,1794
Line 150,2025,10,3491,1980,1882
Line 150,2025,11,3221,1901,1640
Line 150,2025,12,3225,1889,1504
Line 150,2026,1,3222,1806,1460
Line 150,2026,2,3379,2115,1765
Line 150,2026,3,3458,2019,1857
Line 150,2026,4,3424,2098,1779
Line 150,2026,5,3603,2136,1795
Line 152,2018,4,11075,6423,4815
Line 152,2018,5,11159,6152,4777
Line 152,2018,6,10402,6154,4751
Line 152,2018,7,9746,5964,4634
Line 152,2018,8,10332,6037,4711
Line 152,2018,9,11018,6329,4780
Line 152,2018,10,11394,6271,4764
Line 152,2018,11,10266,5978,4517
Line 152,2018,12,9689,5967,4274
Line 152,2019,1,9727,5538,4109
Line 152,2019,2,10364,5232,3979
Line 152,2019,3,10958,5938,4572
Line 152,2019,4,10776,6291,4682
Line 152,2019,5,11162,6119,4330
Line 152,2019,6,10419,5893,4587
Line 152,2019,7,10213,5812,4506
Line 152,2019,8,10442,6235,4608
Line 152,2019,9,11207,6294,4653
Line 152,2019,10,11496,6249,4831
Line 152,2019,11,10533,6035,4262
Line 152,2019,12,9740,5724,3737
Line 152,2020,1,10220,5908,3950
Line 152,2020,2,11051,6126,4576
Line 152,2020,3,6825,4034,3217
Line 152,2020,4,3056,2316,1540
Line 152,2020,5,3507,2840,2334
Line 152,2020,6,4253,3499,2841
Line 152,2020,7,4951,3831,3545
Line 152,2020,8,5115,3935,3001
Line 152,2020,9,5307,4152,3135
Line 152,2020,10,5547,4362,3388
Line 152,2020,11,5552,4116,3176
Line 152,2020,12,5183,4015,2876
Line 152,2021,1,5010,3724,2855
Line 152,2021,2,5747,4286,3212
Line 152,2021,3,5996,4422,3391
Line 152,2021,4,6659,4706,3656
Line 152,2021,5,6967,4884,3735
Line 152,2021,6,7157,5158,4025
Line 152,2021,7,5837,4164,3313
Line 152,2021,8,6980,4690,3786
Line 152,2021,9,7480,4599,3744
Line 152,2021,10,7733,4883,3868
Line 152,2021,11,7856,4959,3972
Line 152,2021,12,6654,0,3394
Line 152,2022,1,6263,3914,3042
Line 152,2022,2,6864,4317,3118
Line 152,2022,3,7117,4140,3312
Line 152,2022,4,7175,4229,3366
Line 152,2022,5,7637,4256,3610
Line 152,2022,6,6976,4360,3558
Line 152,2022,7,6668,4507,3556
Line 152,2022,8,7431,4411,3594
Line 152,2022,9,7843,4448,3871
Line 152,2022,10,8416,4544,3874
Line 152,2022,11,7507,4504,3550
Line 152,2022,12,7338,4231,3691
Line 152,2023,1,7313,4945,3922
Line 152,2023,2,7995,4825,4306
Line 152,2023,3,7886,5561,4488
Line 152,2023,4,8541,5988,4980
Line 152,2023,5,9160,5872,5285
Line 152,2023,6,8626,6269,5222
Line 152,2023,7,8321,6016,5068
Line 152,2023,8,9049,6585,4514
Line 152,2023,9,9748,6354,5437
Line 152,2023,10,10298,6815,5488
Line 152,2023,11,9523,6530,5165
Line 152,2023,12,8924,6255,4813
Line 152,2024,1,9190,6336,5072
Line 152,2024,2,9081,6714,4765
Line 152,2024,3,9868,5801,5471
Line 152,2024,4,10411,6628,5648
Line 152,2024,5,10521,6864,5915
Line 152,2024,6,9748,7039,5764
Line 152,2024,7,9377,6933,5742
Line 152,2024,8,10465,7102,6005
Line 152,2024,9,11294,7450,5984
Line 152,2024,10,11261,7207,5918
Line 152,2024,11,10564,7067,5700
Line 152,2024,12,10169,7118,5919
Line 152,2025,1,10387,7088,5481
Line 152,2025,2,10512,7055,6115
Line 152,2025,3,10837,7542,6044
Line 152,2025,4,11018,7353,6334
Line 152,2025,5,11275,7146,6151
Line 152,2025,6,9507,6831,5871
Line 152,2025,7,9096,6114,5335
Line 152,2025,8,9939,6558,5676
Line 152,2025,9,10835,6748,5941
Line 152,2025,10,11110,6881,6017
Line 152,2025,11,10035,6059,5480
Line 152,2025,12,10053,6741,5332
Line 152,2026,1,9958,6260,5068
Line 152,2026,2,10247,6772,5544
Line 152,2026,3,10682,6731,5796
Line 152,2026,4,10816,6832,5673
Line 152,2026,5,11182,6876,5794
Line 154,2018,4,907,null,null
Line 154,2018,5,906,null,null
Line 154,2018,6,878,null,null
Line 154,2018,7,715,0,0
Line 154,2018,8,779,0,0
Line 154,2018,9,843,0,0
Line 154,2018,10,886,0,0
Line 154,2018,11,763,0,0
Line 154,2018,12,688,0,0
Line 154,2019,1,719,0,0
Line 154,2019,2,761,0,0
Line 154,2019,3,781,0,0
Line 154,2019,4,789,0,0
Line 154,2019,5,772,0,0
Line 154,2019,6,743,0,0
Line 154,2019,7,727,0,0
Line 154,2019,8,782,0,0
Line 154,2019,9,855,0,0
Line 154,2019,10,872,0,0
Line 154,2019,11,766,0,0
Line 154,2019,12,689,0,0
Line 154,2020,1,742,0,0
Line 154,2020,2,787,0,0
Line 154,2020,3,496,0,0
Line 154,2020,4,220,0,0
Line 154,2020,5,282,0,0
Line 154,2020,6,361,0,0
Line 154,2020,7,399,0,0
Line 154,2020,8,414,0,0
Line 154,2020,9,444,0,0
Line 154,2020,10,469,0,0
Line 154,2020,11,491,0,0
Line 154,2020,12,409,0,0
Line 154,2021,1,392,0,0
Line 154,2021,2,469,0,0
Line 154,2021,3,470,0,0
Line 154,2021,4,535,0,0
Line 154,2021,5,520,0,0
Line 154,2021,6,566,0,0
Line 154,2021,7,381,0,0
Line 154,2021,8,431,0,0
Line 154,2021,9,449,126,148
Line 154,2021,10,427,304,214
Line 154,2021,11,414,322,245
Line 154,2021,12,350,0,244
Line 154,2022,1,339,283,261
Line 154,2022,2,381,241,265
Line 154,2022,3,409,307,273
Line 154,2022,4,404,340,267
Line 154,2022,5,449,327,292
Line 154,2022,6,412,316,303
Line 154,2022,7,415,399,294
Line 154,2022,8,487,374,280
Line 154,2022,9,540,386,312
Line 154,2022,10,549,392,353
Line 154,2022,11,479,396,305
Line 154,2022,12,446,316,291
Line 154,2023,1,418,316,257
Line 154,2023,2,444,307,300
Line 154,2023,3,421,315,287
Line 154,2023,4,472,345,305
Line 154,2023,5,506,380,318
Line 154,2023,6,458,377,347
Line 154,2023,7,416,363,299
Line 154,2023,8,498,408,314
Line 154,2023,9,544,381,323
Line 154,2023,10,554,408,308
Line 154,2023,11,515,369,280
Line 154,2023,12,460,365,277
Line 154,2024,1,475,362,280
Line 154,2024,2,511,421,300
Line 154,2024,3,524,402,303
Line 154,2024,4,546,430,335
Line 154,2024,5,558,438,410
Line 154,2024,6,519,472,380
Line 154,2024,7,512,449,366
Line 154,2024,8,555,460,336
Line 154,2024,9,636,489,386
Line 154,2024,10,622,482,401
Line 154,2024,11,576,464,337
Line 154,2024,12,519,437,369
Line 154,2025,1,553,437,361
Line 154,2025,2,622,487,407
Line 154,2025,3,653,549,437
Line 154,2025,4,660,524,472
Line 154,2025,5,688,501,425
Line 154,2025,6,610,524,476
Line 154,2025,7,548,454,430
Line 154,2025,8,614,498,414
Line 154,2025,9,706,519,458
Line 154,2025,10,684,518,464
Line 154,2025,11,653,475,414
Line 154,2025,12,625,539,386
Line 154,2026,1,602,443,405
Line 154,2026,2,644,528,408
Line 154,2026,3,681,499,444
Line 154,2026,4,625,488,418
Line 154,2026,5,667,465,416
Line 155,2018,4,1463,855,557
Line 155,2018,5,1485,802,564
Line 155,2018,6,1522,887,596
Line 155,2018,7,1413,828,540
Line 155,2018,8,1436,842,568
Line 155,2018,9,1459,873,536
Line 155,2018,10,1452,825,574
Line 155,2018,11,1382,874,499
Line 155,2018,12,1265,857,480
Line 155,2019,1,1255,787,463
Line 155,2019,2,1318,740,464
Line 155,2019,3,1363,777,534
Line 155,2019,4,1388,789,511
Line 155,2019,5,1361,877,495
Line 155,2019,6,1404,880,550
Line 155,2019,7,1380,837,517
Line 155,2019,8,1390,816,551
Line 155,2019,9,1443,818,536
Line 155,2019,10,1457,879,533
Line 155,2019,11,1341,842,513
Line 155,2019,12,1195,785,483
Line 155,2020,1,1181,807,478
Line 155,2020,2,1251,802,444
Line 155,2020,3,764,561,351
Line 155,2020,4,238,262,185
Line 155,2020,5,253,240,204
Line 155,2020,6,330,298,291
Line 155,2020,7,334,336,312
Line 155,2020,8,348,334,290
Line 155,2020,9,359,427,286
Line 155,2020,10,367,352,304
Line 155,2020,11,362,342,266
Line 155,2020,12,310,299,271
Line 155,2021,1,296,287,263
Line 155,2021,2,340,319,262
Line 155,2021,3,350,343,249
Line 155,2021,4,398,401,288
Line 155,2021,5,429,423,330
Line 155,2021,6,458,457,358
Line 155,2021,7,780,696,567
Line 155,2021,8,861,740,573
Line 155,2021,9,881,707,601
Line 155,2021,10,883,784,601
Line 155,2021,11,862,738,533
Line 155,2021,12,752,0,518
Line 155,2022,1,729,595,526
Line 155,2022,2,811,635,558
Line 155,2022,3,843,670,585
Line 155,2022,4,893,731,559
Line 155,2022,5,898,695,610
Line 155,2022,6,899,716,656
Line 155,2022,7,935,775,626
Line 155,2022,8,1009,792,657
Line 155,2022,9,1030,812,690
Line 155,2022,10,1061,782,687
Line 155,2022,11,932,792,629
Line 155,2022,12,880,672,596
Line 155,2023,1,882,749,612
Line 155,2023,2,946,659,676
Line 155,2023,3,910,768,608
Line 155,2023,4,989,835,620
Line 155,2023,5,998,839,639
Line 155,2023,6,968,811,700
Line 155,2023,7,946,808,683
Line 155,2023,8,994,837,652
Line 155,2023,9,1000,815,705
Line 155,2023,10,1054,829,720
Line 155,2023,11,986,762,650
Line 155,2023,12,918,791,608
Line 155,2024,1,925,787,619
Line 155,2024,2,958,897,658
Line 155,2024,3,1035,828,683
Line 155,2024,4,1090,901,733
Line 155,2024,5,1108,927,775
Line 155,2024,6,1063,960,836
Line 155,2024,7,1093,913,768
Line 155,2024,8,1194,987,828
Line 155,2024,9,1194,952,826
Line 155,2024,10,1230,933,818
Line 155,2024,11,1179,950,764
Line 155,2024,12,1100,981,725
Line 155,2025,1,1052,877,710
Line 155,2025,2,1148,911,798
Line 155,2025,3,1203,982,823
Line 155,2025,4,1203,1029,853
Line 155,2025,5,1273,1018,902
Line 155,2025,6,1216,1025,883
Line 155,2025,7,1181,989,813
Line 155,2025,8,1252,971,829
Line 155,2025,9,1320,1068,863
Line 155,2025,10,1312,1064,883
Line 155,2025,11,1242,970,815
Line 155,2025,12,1190,987,729
Line 155,2026,1,1161,941,759
Line 155,2026,2,1211,998,801
Line 155,2026,3,1269,1066,878
Line 155,2026,4,1246,942,785
Line 155,2026,5,1283,973,799
Line 158,2018,4,2160,1062,848
Line 158,2018,5,2188,1080,853
Line 158,2018,6,1914,1118,815
Line 158,2018,7,1775,1026,789
Line 158,2018,8,2011,1095,853
Line 158,2018,9,2232,1081,867
Line 158,2018,10,2265,1111,877
Line 158,2018,11,2024,1080,817
Line 158,2018,12,1751,1078,742
Line 158,2019,1,1760,993,718
Line 158,2019,2,1965,943,671
Line 158,2019,3,2067,1004,816
Line 158,2019,4,2072,1056,804
Line 158,2019,5,2190,1075,784
Line 158,2019,6,1864,1039,868
Line 158,2019,7,1740,995,750
Line 158,2019,8,1909,1132,819
Line 158,2019,9,2228,1088,860
Line 158,2019,10,2211,1129,847
Line 158,2019,11,2058,1089,727
Line 158,2019,12,1795,1006,640
Line 158,2020,1,1833,943,674
Line 158,2020,2,2104,1061,805
Line 158,2020,3,1247,668,600
Line 158,2020,4,463,352,248
Line 158,2020,5,524,487,379
Line 158,2020,6,706,537,463
Line 158,2020,7,740,694,581
Line 158,2020,8,801,692,490
Line 158,2020,9,806,716,539
Line 158,2020,10,880,738,605
Line 158,2020,11,885,742,554
Line 158,2020,12,780,691,515
Line 158,2021,1,720,628,494
Line 158,2021,2,810,695,504
Line 158,2021,3,851,763,550
Line 158,2021,4,950,788,593
Line 158,2021,5,1028,859,635
Line 158,2021,6,1063,872,691
Line 158,2021,7,1054,758,625
Line 158,2021,8,1191,857,621
Line 158,2021,9,1329,820,584
Line 158,2021,10,1317,867,698
Line 158,2021,11,1281,766,596
Line 158,2021,12,1000,0,546
Line 158,2022,1,879,559,446
Line 158,2022,2,1041,604,532
Line 158,2022,3,1169,721,543
Line 158,2022,4,1177,726,554
Line 158,2022,5,1268,745,612
Line 158,2022,6,1146,746,630
Line 158,2022,7,1107,716,579
Line 158,2022,8,1177,757,545
Line 158,2022,9,1255,684,598
Line 158,2022,10,1392,799,641
Line 158,2022,11,1204,800,608
Line 158,2022,12,1134,653,546
Line 158,2023,1,1084,666,547
Line 158,2023,2,1226,704,625
Line 158,2023,3,1201,856,589
Line 158,2023,4,1324,875,619
Line 158,2023,5,1418,888,648
Line 158,2023,6,1249,914,658
Line 158,2023,7,1147,872,643
Line 158,2023,8,1268,854,649
Line 158,2023,9,1396,866,690
Line 158,2023,10,1440,907,677
Line 158,2023,11,1313,862,656
Line 158,2023,12,1244,845,663
Line 158,2024,1,1268,810,703
Line 158,2024,2,1274,886,655
Line 158,2024,3,1383,858,713
Line 158,2024,4,1469,890,697
Line 158,2024,5,1536,973,771
Line 158,2024,6,1354,869,803
Line 158,2024,7,1382,875,713
Line 158,2024,8,1663,920,750
Line 158,2024,9,1822,986,770
Line 158,2024,10,1917,988,771
Line 158,2024,11,1798,935,696
Line 158,2024,12,1730,974,747
Line 158,2025,1,1681,984,753
Line 158,2025,2,1783,1034,834
Line 158,2025,3,1818,1055,780
Line 158,2025,4,1880,952,764
Line 158,2025,5,2023,1022,841
Line 158,2025,6,1800,1001,806
Line 158,2025,7,1622,940,806
Line 158,2025,8,1846,977,817
Line 158,2025,9,2053,927,853
Line 158,2025,10,2085,959,879
Line 158,2025,11,1890,876,776
Line 158,2025,12,1873,765,594
Line 158,2026,1,1818,963,757
Line 158,2026,2,2010,1000,869
Line 158,2026,3,2101,1010,843
Line 158,2026,4,2098,1044,796
Line 158,2026,5,2151,998,860
Line 161,2018,4,1105,663,252
Line 161,2018,5,1134,644,260
Line 161,2018,6,1135,636,262
Line 161,2018,7,1108,651,382
Line 161,2018,8,1116,683,399
Line 161,2018,9,1131,675,392
Line 161,2018,10,1169,679,400
Line 161,2018,11,1064,624,323
Line 161,2018,12,1042,652,355
Line 161,2019,1,1031,601,337
Line 161,2019,2,1074,560,352
Line 161,2019,3,1102,587,354
Line 161,2019,4,1130,623,360
Line 161,2019,5,1154,642,369
Line 161,2019,6,1108,650,399
Line 161,2019,7,1107,668,383
Line 161,2019,8,1150,693,389
Line 161,2019,9,1168,742,423
Line 161,2019,10,1195,736,439
Line 161,2019,11,1182,723,379
Line 161,2019,12,1046,685,369
Line 161,2020,1,1138,696,380
Line 161,2020,2,1158,682,395
Line 161,2020,3,760,476,361
Line 161,2020,4,328,299,180
Line 161,2020,5,306,297,223
Line 161,2020,6,402,313,257
Line 161,2020,7,460,381,325
Line 161,2020,8,497,397,277
Line 161,2020,9,499,395,285
Line 161,2020,10,532,414,277
Line 161,2020,11,520,354,241
Line 161,2020,12,461,343,241
Line 161,2021,1,454,329,241
Line 161,2021,2,499,369,268
Line 161,2021,3,531,408,270
Line 161,2021,4,578,398,259
Line 161,2021,5,602,419,316
Line 161,2021,6,645,444,338
Line 161,2021,7,668,467,393
Line 161,2021,8,682,496,380
Line 161,2021,9,752,493,411
Line 161,2021,10,731,485,402
Line 161,2021,11,742,506,360
Line 161,2021,12,660,0,315
Line 161,2022,1,614,414,332
Line 161,2022,2,664,433,353
Line 161,2022,3,690,536,367
Line 161,2022,4,675,526,380
Line 161,2022,5,712,429,374
Line 161,2022,6,704,511,373
Line 161,2022,7,666,465,371
Line 161,2022,8,705,561,431
Line 161,2022,9,730,563,426
Line 161,2022,10,781,539,451
Line 161,2022,11,724,518,410
Line 161,2022,12,687,505,422
Line 161,2023,1,630,525,376
Line 161,2023,2,700,490,424
Line 161,2023,3,667,509,437
Line 161,2023,4,732,574,486
Line 161,2023,5,721,608,462
Line 161,2023,6,730,621,468
Line 161,2023,7,719,554,416
Line 161,2023,8,754,613,431
Line 161,2023,9,788,576,519
Line 161,2023,10,770,543,476
Line 161,2023,11,752,541,469
Line 161,2023,12,741,541,384
Line 161,2024,1,762,520,431
Line 161,2024,2,733,600,422
Line 161,2024,3,759,543,447
Line 161,2024,4,819,631,427
Line 161,2024,5,817,646,467
Line 161,2024,6,823,621,502
Line 161,2024,7,797,659,468
Line 161,2024,8,820,611,505
Line 161,2024,9,816,621,463
Line 161,2024,10,837,569,483
Line 161,2024,11,787,593,469
Line 161,2024,12,784,574,456
Line 161,2025,1,799,582,402
Line 161,2025,2,764,635,487
Line 161,2025,3,765,635,435
Line 161,2025,4,774,569,434
Line 161,2025,5,818,579,458
Line 161,2025,6,774,506,459
Line 161,2025,7,689,468,386
Line 161,2025,8,726,490,434
Line 161,2025,9,783,533,451
Line 161,2025,10,773,489,390
Line 161,2025,11,726,478,379
Line 161,2025,12,708,463,238
Line 161,2026,1,713,538,366
Line 161,2026,2,695,471,413
Line 161,2026,3,728,475,388
Line 161,2026,4,723,480,387
Line 161,2026,5,731,483,421
Line 162,2018,7,0,0,0
Line 162,2018,8,0,0,0
Line 162,2018,9,0,0,0
Line 162,2018,10,0,0,0
Line 162,2018,11,0,0,0
Line 162,2018,12,0,0,0
Line 162,2019,1,0,0,0
Line 162,2019,2,0,0,0
Line 162,2019,3,0,0,0
Line 162,2019,4,0,0,0
Line 162,2019,5,0,0,0
Line 162,2019,6,0,0,0
Line 162,2019,7,0,0,0
Line 162,2019,8,0,0,0
Line 162,2019,9,0,0,0
Line 162,2019,10,0,0,0
Line 162,2019,11,0,0,0
Line 162,2019,12,0,0,0
Line 162,2020,1,0,0,0
Line 162,2020,2,0,0,0
Line 162,2020,3,0,0,0
Line 162,2020,4,0,0,0
